user_id,item_id,sentiment,items_count,playtime_forever,genres,app_name,price,developer,release_year
Ethanxxxx1,730,2,41,15459.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
district12,730,2,11,69455.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198119070365,730,1,10,61429.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
babyllama,730,2,22,64872.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198119421835,291480,2,79,1109.0,Action,Warface,0.0,Crytek,2014.0
76561198119452104,352460,2,80,268.0,Action,Dead Realm,14.99,Section Studios,2015.0
Guppychan,218230,2,81,1622.0,Action,PlanetSide 2,0.0,Daybreak Game Company,2012.0
76561198119779640,730,1,37,11484.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
inven,259410,1,3603,1035.0,Adventure,Sneaky Sneaky,4.99,Naiad Entertainment LLC,2014.0
broy181,107310,2,30,203.0,Indie,Cthulhu Saves the World,2.99,Zeboyd Games,2011.0
76561198119882936,730,2,11,1557.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
brysointer,227300,2,325,1677.0,Indie,Euro Truck Simulator 2,19.99,SCS Software,2013.0
76561198120768369,4000,2,33,2039.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Miami_Max,274940,2,41,645.0,Action,Depth,19.99,Digital Confectioners,2014.0
_Spanky_,304930,2,22,6148.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198121531142,224260,2,67,1485.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
Thegamer8342,730,1,17,2731.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
terrariaway,200210,1,10,14527.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
76561198121793592,730,1,14,20935.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
fitzbrahh,319970,2,91,125.0,Adventure,The Detail,3.99,Rival Games Ltd,2014.0
76561198121979833,209870,2,46,20.0,Action,Blacklight: Retribution,0.0,Hardsuit Labs,2012.0
76561198122062212,389570,1,53,2542.0,Free to Play,Mitos.is: The Game,0.0,Freakinware Studios,2015.0
76561198122431305,429050,0,34,1359.0,Action,Feed and Grow: Fish,14.99,Old B1ood,2016.0
76561198122795761,730,0,38,19840.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198122822618,271590,1,18,9329.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
jerooom,209080,0,106,62.0,Action,Guns of Icarus Online,4.99,Muse Games,2012.0
RBauris3,238320,1,50,485.0,Action,Outlast,19.99,Red Barrels,2013.0
76561198122904623,10,1,65,733.0,Action,Counter-Strike,9.99,Valve,2000.0
hitler-doom-trenchcoats,265930,2,15,107.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
Praenedda,252950,2,38,2130.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
pengwig,730,1,94,82659.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198124409474,4000,2,33,4558.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
aussiefella993,730,0,40,21272.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198125630574,209650,1,140,444.0,Action,Call of Duty®: Advanced Warfare - Gold Edition,59.99,"Sledgehammer Games,Raven Software",2014.0
ActuallySevans,730,2,12,68269.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198125696168,243470,0,30,3545.0,Action,Watch_Dogs™,29.99,Ubisoft,2014.0
76561198125700474,730,2,8,18627.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
general_hook,274190,1,27,16936.0,Action,Broforce,14.99,Free Lives,2015.0
76561198127284002,319510,1,43,258.0,Indie,Five Nights at Freddy's,4.99,Scott Cawthon,2014.0
PerishNRot,70000,2,24,182.0,Action,Dino D-Day,9.99,800 North and Digital Ranch,2011.0
76561198127489966,265930,2,31,334.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
AMarioL,298630,2,68,1537.0,Action,The Escapists,17.99,Mouldy Toof Studios,2015.0
Hahnee,113200,0,46,97.0,Action,The Binding of Isaac,4.99,Edmund McMillen and Florian Himsl,2011.0
ZZZZZzzzzzSLP,730,2,41,25998.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198128220819,252490,1,25,22866.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198128295561,304930,2,163,10994.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
ibones677,291480,2,17,165.0,Action,Warface,0.0,Crytek,2014.0
TheWatchcat,221100,0,30,3803.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198128832023,304930,2,30,942.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
swayyyhd,730,0,6,52304.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Fr0sticlesOfficial,235540,2,151,2967.0,Action,Warhammer: End Times - Vermintide,29.99,Fatshark,2015.0
Ikyouarecopyingme,389570,1,99,124.0,Free to Play,Mitos.is: The Game,0.0,Freakinware Studios,2015.0
EchoXSilence,730,2,23,21486.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198130137478,209000,2,16,1528.0,Action,Batman™: Arkham Origins,19.99,"WB Games Montreal,Splash Damage",2013.0
SKR_UBZ,304930,2,49,8928.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198130267535,730,1,25,7345.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
7896937982158,303210,0,139,94.0,Adventure,The Beginner's Guide,9.99,Everything Unlimited Ltd.,2015.0
76561198130453291,346110,2,26,510.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198130525174,301520,2,132,801.0,Action,Robocraft,0.0,Freejam,2017.0
76561198130874522,730,1,21,61703.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
junaid_m_sam,303390,0,323,78.0,Action,Dead Bits,0.99,Microblast Games,2014.0
mavelent,304930,1,10,1692.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198131055980,265930,2,78,435.0,Casual,Goat Simulator,9.99,Coffee Stain Studios,2014.0
hayda123,730,1,19,70460.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198132624943,105600,2,8,4816.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198132637732,252490,2,35,6887.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198132859612,304930,2,43,13911.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198133180878,221100,2,17,55014.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
issepol,323370,1,42,228.0,Action,TERA,0.0,"Bluehole, Inc.",2015.0
76561198133319761,349700,0,214,16.0,Action,Romero's Aftermath,0.0,Free Reign Entertainment,2015.0
76561198133637161,298630,2,8,2739.0,Action,The Escapists,17.99,Mouldy Toof Studios,2015.0
76561198134139139,51100,1,19,119.0,Action,Tactical Intervention,0.0,"FIX Korea, Co.LTD,FIX Games, Co. LTD",2013.0
xX_Z4N_Xx,301520,1,125,1274.0,Action,Robocraft,0.0,Freejam,2017.0
hfeygugbuhg,730,1,93,69745.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Atomic_Unicorn_7,223710,2,18,680.0,Action,Cry of Fear,0.0,Team Psykskallar,2013.0
nz_killahz,730,1,4,17898.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
SamuelTepes,242760,2,181,532.0,Action,The Forest,14.99,Endnight Games Ltd,2014.0
VegetaSenpai,730,2,7,11737.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
codex131,8190,2,69,22.0,Action,Just Cause 2,14.99,Avalanche Studios,2010.0
76561198136215651,252490,2,6,3769.0,Action,Rust,19.99,Facepunch Studios,2013.0
chickengooby,253980,1,52,676.0,RPG,Enclave,4.99,Starbreeze,2003.0
76561198136953069,221100,1,49,3314.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
Kieralicous,346900,1,63,289.0,Casual,AdVenture Capitalist,0.0,Hyper Hippo Games,2015.0
netcodebio,730,2,18,25557.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198137010978,730,2,30,58320.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198137164994,730,2,2,41654.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
victorlam111,289650,2,28,25.0,Action,Assassin's Creed® Unity,29.99,Ubisoft,2014.0
zmeygorinich150,21090,1,51,348.0,Action,F.E.A.R.,54.99,"Monolith Productions, Inc.,Timegate",2005.0
FlamingORB,346110,2,29,2930.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
solelywolf,109600,1,41,7764.0,Action,Neverwinter,0.0,Cryptic Studios,2013.0
mataway,200210,2,4,1377.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
dani3l3262,417860,0,63,38.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
SwagmasterWellingtune,291480,0,37,2773.0,Action,Warface,0.0,Crytek,2014.0
potatokid2009,328070,1,143,124.0,Action,Reflex Arena,9.99,Turbo Pixel Studios,2014.0
The_Lorangatang,730,2,27,8818.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
320RustPro,730,0,11,17791.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
SEGASURD259,304930,1,27,7897.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198139928409,304930,2,5,1635.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
MatthewTsirides,4000,0,35,4655.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198140607750,4000,0,171,1801.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
SKELETRONPRIMEISOP,218680,2,8,2292.0,Adventure,Scribblenauts Unlimited,19.99,5th Cell Media,2012.0
76561198140985236,8190,2,37,401.0,Action,Just Cause 2,14.99,Avalanche Studios,2010.0
blackdmulisha,107410,2,44,15547.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198141694307,730,2,1,234.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198141889949,730,1,1,323.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
endradigo,400,1,19,148.0,Action,Portal,9.99,Valve,2007.0
Ash1261,318430,2,12,22.0,Adventure,Squishy the Suicidal Pig,1.99,"Tomi Maarela,Elias Viglione",2014.0
76561198142606609,105600,1,260,140.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198142646079,224260,2,33,189.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
76561198142902055,248570,2,16,310.0,Action,Toribash,0.0,Nabi Studios,2006.0
ProfessorHashtag,304930,1,2,2216.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198143329709,4000,1,57,614.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
rhys3852,263280,2,40,3199.0,Adventure,SPINTIRES™,14.99,Oovee® Game Studios,2014.0
hicancerbaws,730,2,11,47714.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
cantreportmelickmyass,730,1,21,35239.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
L_DiCaprio,730,2,34,115447.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
AdrianC88,730,2,14,57426.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Coreyt549,222880,2,34,360.0,Action,Insurgency,9.99,New World Interactive,2014.0
42456,354140,1,9,1840.0,Action,Five Nights at Freddy's 3,7.99,Scott Cawthon,2015.0
76561198146796603,107410,2,86,5618.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
teaza13za,304930,2,28,749.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
nottynotty,230410,0,43,249.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198147106771,313160,1,17,4008.0,Simulation,Farming Simulator 15,19.99,Giants Software,2014.0
VenusNeko,363970,2,161,880.0,Adventure,Clicker Heroes,0.0,Playsaurus,2015.0
mizi,730,1,68,68569.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
jakefarnsdirttrack,55140,1,5,106.0,Racing,MX vs. ATV Reflex,19.99,"Double Helix Games,Rainbow Studios,THQ Nordic",2010.0
Jmanza420,730,1,12,50216.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
SomeRandomNewAccount,730,1,8,7739.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198147908192,219150,0,30,509.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
SaBeR_,220200,1,12,5492.0,Indie,Kerbal Space Program,39.99,Squad,2015.0
cozzabro,730,0,14,103253.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198148904255,113420,2,108,97.0,Free to Play,Fallen Earth Free2Play,0.0,Reloaded Productions,2011.0
76561198148988655,255420,2,14,622.0,Strategy,Magic 2015 - Duels of the Planeswalkers,9.99,Stainless Games,2014.0
76561198149074032,273350,2,21,241.0,Action,Evolve Stage 2,0.0,Turtle Rock Studios,2015.0
KANGAWOLAFOX,221100,2,34,812.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
calello88,730,1,18,871.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198149544451,730,2,12,18937.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
cslng1111111,730,1,32,69059.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
pizzajesus,209080,2,103,72.0,Action,Guns of Icarus Online,4.99,Muse Games,2012.0
officialAlex3y,730,2,36,122742.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
ivanyao88,730,1,9,33325.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198150605293,227940,2,26,2602.0,Action,Heroes & Generals,0.0,Reto-Moto,2016.0
me2118,4000,2,8,4245.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198153360103,4000,2,9,13221.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
BabyLeviathan,730,2,43,13845.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198153660339,224580,0,6,7.0,Action,Arma II: DayZ Mod,49.99,Bohemia Interactive,2013.0
Jess111,730,2,50,20878.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
SoraThailand,338540,1,113,3762.0,Action,Navy Field 2 : Conqueror of the Ocean,0.0,SDEnterNet,2015.0
76561198154265296,4000,2,41,4171.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198155168543,304930,2,14,3800.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198155410391,730,1,13,115346.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
NEYMRJR,730,2,3,62955.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
valinorau,344760,2,85,622.0,Action,Reign Of Kings,19.99,Code}{atch,2015.0
Azzaaaa,730,1,35,28266.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
uncleshenny,261640,1,67,1337.0,Action,Borderlands: The Pre-Sequel,39.99,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",2014.0
saSZapauer,730,1,2,16058.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
TheRealBangz,730,2,18,44753.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198158553602,301970,1,18,101.0,Action,Screencheat,14.99,Samurai Punk,2014.0
GamingDope,387970,1,46,52.0,Action,Clown House (Palyaço Evi),0.0,"gord10,Aslan Game Studio",2015.0
ButNae,730,2,16,39571.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198161001019,313120,2,22,826.0,Adventure,Stranded Deep,14.99,Beam Team Games,2015.0
76561198161220449,620,2,41,4075.0,Action,Portal 2,19.99,Valve,2011.0
76561198161415002,730,0,12,4806.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
KillKenny2122,298630,2,117,1238.0,Action,The Escapists,17.99,Mouldy Toof Studios,2015.0
76561198162065948,290730,2,2,40.0,Casual,My Lands: Black Gem Hunting,0.0,"Gravvit Ltd,Forbes  Consult Ltd",2014.0
HyperYooo,4000,0,132,1813.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
Raider8799,261030,2,22,1128.0,Adventure,The Walking Dead: Season 2,24.99,Telltale Games,2013.0
76561198163760109,730,0,22,103272.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198165466207,730,0,64,33191.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
andyroidster,476460,2,21,108.0,Casual,Picross Touch,0.0,Jon Gallant,2016.0
76561198165674451,322330,2,16,2935.0,Adventure,Don't Starve Together,14.99,Klei Entertainment,2016.0
Slicorice,730,2,33,6819.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198166061333,730,2,17,84706.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198166194627,212500,2,4,187157.0,Free to Play,The Lord of the Rings Online™,0.0,"Standing Stone Games, LLC",2012.0
dontneedtoknow,730,1,34,46046.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Freakazoidz,730,1,14,886.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
ShadowYT100,49520,0,85,955.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
Scruffy681,49520,2,49,4014.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
W3LSHY,40100,2,53,4946.0,Strategy,Supreme Commander 2,12.99,Gas Powered Games,2010.0
FlakeTrades,550,0,27,1127.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
Mooseox,417860,1,66,223.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
76561198168132031,209650,0,25,609.0,Action,Call of Duty®: Advanced Warfare - Gold Edition,59.99,"Sledgehammer Games,Raven Software",2014.0
Spreii,730,1,24,23120.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
darren4500,304050,1,35,2966.0,Action,Trove,0.0,Trion Worlds,2015.0
the_simulacra,237930,2,6,155.0,Action,Transistor,19.99,Supergiant Games,2014.0
gavvv,730,1,30,1073.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198169928263,209650,2,20,605.0,Action,Call of Duty®: Advanced Warfare - Gold Edition,59.99,"Sledgehammer Games,Raven Software",2014.0
imakeclocks,730,1,28,47350.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
KrillUrself,219890,1,124,753.0,Adventure,Antichamber,19.99,Alexander Bruce,2013.0
Section_279,730,2,83,5153.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198170661539,730,2,21,29337.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
LakituLucas,363970,1,11,98.0,Adventure,Clicker Heroes,0.0,Playsaurus,2015.0
76561198172360410,227940,1,38,2912.0,Action,Heroes & Generals,0.0,Reto-Moto,2016.0
76561198172394339,221100,2,72,18954.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
maddydufall,417860,0,18,30.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
76561198177168627,730,1,7,9045.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
badxbox,417860,2,134,53.0,Adventure,Emily is Away,0.0,Kyle Seeley,2015.0
HughMyFriend,730,2,15,16719.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
DuckM80,730,2,3,26909.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
wosie009,730,1,37,29584.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198179668470,219990,2,60,3805.0,Action,Grim Dawn,24.99,Crate Entertainment,2016.0
Fezi,730,2,68,9741.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
BottleTopNation,391540,2,43,632.0,Indie,Undertale,9.99,tobyfox,2015.0
DownSyndromeWombat,346110,1,25,8084.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198182057073,105600,2,14,1831.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198184108699,219640,2,42,915.0,Action,Chivalry: Medieval Warfare,24.99,Torn Banner Studios,2012.0
StrangeOfficial,730,0,39,20410.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198185106509,730,2,16,58751.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
jazzecks,730,2,97,29963.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198187081679,730,2,4,46732.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198189432654,730,2,6,58633.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
lachwe,730,1,24,26437.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
danebuchanan,274170,2,140,471.0,Action,Hotline Miami 2: Wrong Number,14.99,Dennaton Games,2015.0
Salttyy,730,2,32,106622.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198191146478,363970,1,79,2719.0,Adventure,Clicker Heroes,0.0,Playsaurus,2015.0
K1NGCJS,368990,0,75,143.0,Action,Despair,0.99,AGC,2015.0
76561198194200105,730,2,10,15371.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
thegalaxyfutureyoutuber,301520,2,42,1510.0,Action,Robocraft,0.0,Freejam,2017.0
76561198196131562,730,2,30,2735.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198196614946,267530,2,52,302.0,Action,The LEGO® Movie - Videogame,19.99,"TT Fusion,Traveller's Tales,Feral Interactive (Mac)",2014.0
alphahostage,730,2,1,79434.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
F4ND4NGL3DXD,730,1,22,17969.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
TripleQMark,730,0,66,21784.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
HipP0p2,730,2,13,20095.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
huangsy,304930,1,15,71512.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
celebrexISGO,730,1,11,44152.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198204448251,301520,1,11,5428.0,Action,Robocraft,0.0,Freejam,2017.0
Keenno90,10500,2,27,2123.0,Strategy,Empire: Total War™,19.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009.0
76561198208507532,730,1,45,80308.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198208704549,730,0,45,14873.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
bestcustomurlevermade,250340,1,21,31852.0,Action,Blockland,9.99,"Eric Hartman,Ben Garney,Anthony Rotondo",2007.0
lazasmurf,730,1,38,12250.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
